data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38,yhat_model_1_to_39,yhat_model_1_to_40,yhat_model_1_to_41,yhat_model_1_to_42,yhat_model_1_to_43,yhat_model_1_to_44,yhat_model_1_to_45,yhat_model_1_to_46,yhat_model_1_to_47,yhat_model_1_to_48
29/03/2020,,17.3341619248947,31.508391948854996,58.48940845884522,95.19276768538647,129.86741242938803,218.99017085862397,346.51163714252704,392.013498810304,399.9420272656619,387.72936686590515,376.52761018632697,332.2032542839381,314.48759844672384,296.91639796024083,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2020,,,34.177533248077836,64.6710291262633,109.36609166063721,149.0830832529283,249.98894661711475,418.0158441294357,480.8534124729577,493.4589557452365,477.8031612229865,463.4381355862688,406.7599999358902,384.13074813106283,361.7010416210953,338.16103126300374,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2020,,,,71.6903635845584,125.84311184300424,171.61435228607493,286.8635399053455,505.48261376011766,590.2850887062394,608.8425931877196,588.802088219525,570.4094459617296,498.0495988953502,469.1963447478424,440.62114591361865,410.6644497582993,379.42970398643314,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2020,,,,,144.99826518347723,198.03331464788442,330.7277118573617,612.4754203655733,725.0813899351986,751.2059492764114,725.5872862044065,702.0719942064424,609.8274240311611,573.0996828445092,536.7609486444654,498.7129642508199,459.10665073467834,416.45348225532496,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,,,,,,229.01077851145595,382.9063370152465,743.3532464662509,891.1214566730432,926.8575893708621,894.1491894050267,864.1250395458584,746.6916707197724,700.012372545209,653.8776421914833,605.6395211667896,555.5150651999311,501.66633537048403,448.5138830908172,,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,,,,,,,444.97541987278584,903.4481716139178,1095.6471262274317,1143.5811867595671,1101.869875774583,1063.5833506137017,914.2725124375439,855.0298253250332,796.5482064923725,735.4916673364486,672.1684104777313,604.3150622276565,537.5476448289904,478.99922672417034,,,,,,,,,,,,,,,,,,,,,,
04/04/2020,,,,,,,,1099.2826060758784,1347.5787854257874,1410.980441556422,1357.846361128368,1309.0808528094228,1119.4637087529043,1044.375829440274,970.3482797480478,893.1847638991433,813.3179464386844,727.9673135043358,644.2553538586562,571.0922089355379,503.23519620448775,,,,,,,,,,,,,,,,,,,,,
05/04/2020,,,,,,,,,1657.9044332758644,1740.9046506755158,1673.2889980619977,1611.2443638793536,1370.7061933576574,1275.652428503802,1182.070057198744,1084.6880500369105,984.1076606517402,876.9207366390004,772.1454367223331,680.8911015104455,596.5745426556101,533.8699444457283,,,,,,,,,,,,,,,,,,,,
06/04/2020,,,,,,,,,,2147.973787220243,2062.0124273180772,1983.1535955639918,1678.335308075404,1558.1451355684687,1439.9877335678382,1317.250599704283,1190.761733457523,1056.352344510736,925.4227720114919,811.8000646169526,707.2263379609309,629.7084310851324,580.4254481313756,,,,,,,,,,,,,,,,,,,
07/04/2020,,,,,,,,,,,2541.0405825525245,2440.9073333415704,2055.0059669844745,1903.1957367440907,1754.1808627990702,1599.6757246124807,1440.8113690810312,1272.4984472715237,1109.126941930503,967.8777464563157,838.4016704419884,742.7515114966532,682.0608375276195,613.0220596829779,,,,,,,,,,,,,,,,,,
08/04/2020,,,,,,,,,,,,3004.320302415227,2516.213240597607,2324.657652022503,2136.9282721501218,1942.654210587523,1743.3692593105227,1532.8714010271046,1329.297927953769,1153.9631159396108,993.9072165023747,876.0876948715642,801.4930902608894,716.8770012741437,631.3789930665745,,,,,,,,,,,,,,,,,
09/04/2020,,,,,,,,,,,,,3080.9297753277738,2839.452135570552,2603.1879250056345,2359.169001472255,2109.4616821683258,1846.520706665683,1593.1746984583706,1375.825488109988,1178.2557094557349,1033.3599288930284,941.8385258190946,838.3264954960624,734.1276898226705,649.4928029899094,,,,,,,,,,,,,,,,
10/04/2020,,,,,,,,,,,,,,3468.2476463498297,3171.1814856924116,2864.9866492834826,2552.4303384219734,2224.3475335638045,1909.433217664802,1640.3433936376748,1396.7968979544282,1218.865130617262,1106.7591467673708,980.3513180107617,853.5973969402294,751.0215229931575,666.1720977052405,,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,,,,,,,3863.106431387032,3479.2541337438092,3088.418570277234,2679.483599729368,2288.471701345581,1955.717837984739,1655.8727944007562,1437.6715847943672,1300.5581905751396,1146.4372316620309,992.5092407822632,868.4212132951453,766.1424613353701,682.5303969234278,,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,,,,,,,4225.223642909759,3736.959681779325,3227.7475767087485,2742.7524981807987,2331.726562039938,1963.001718612083,1695.7574171298352,1528.2924130444135,1340.6605387217658,1154.0271755387762,1004.1728240961256,881.1150648352974,780.8559110967985,704.5978916752459,,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,,,,,,,4521.688801395424,3888.1948820293096,3287.2118374257384,2780.0271872168796,2327.096477642469,2000.1739257871966,1795.9040331261308,1567.788126943525,1341.8300476803029,1161.145127750906,1013.341247431352,893.3462255208785,802.3369610757447,727.5699576735735,,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,,,,,,,4683.779967718049,3939.7509149218167,3314.518643602697,2758.72301328644,2359.238233597332,2110.3757819315783,1833.3944648871325,1560.1953879614036,1342.6553431310588,1165.4101997877824,1022.0419251631538,913.6340126958077,824.8035412682881,757.4622493100514,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,,,,,,,4721.824463793153,3951.772086728446,3270.407023152861,2782.7605245263253,2479.913101598635,2143.9984179698135,1814.0968394799252,1552.5392367879008,1340.299664315606,1169.2775622152028,1040.3697569104522,935.0315725844297,855.3397545138607,784.7837838715104,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,,,,,,,4711.544662929346,3876.9974533782706,3282.3120728483887,2914.158248087758,2507.2232431660836,2109.3174408822606,1795.2321823298153,1541.434243918275,1337.7240050907626,1184.685788897272,1059.9906498768644,965.8647626574507,882.6975974910014,804.01868025959,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,,,,,,,4596.097411450254,3871.541387989229,3424.4418844448537,2931.9836891599616,2452.58134493284,2075.8628910020648,1772.752460948474,1530.4368882319459,1349.0207775579868,1201.6494530989992,1090.6715545725474,992.8276611076789,900.4782551078372,828.9923180346846,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,,,,,,,4566.5471125986705,4024.078729298669,3428.7047940112793,2851.7069725629485,2400.361794231569,2038.7838794928773,1750.912041607689,1536.151674425936,1362.2397596628462,1231.6055890482703,1116.6981392748073,1008.5102595629442,924.9254703049479,858.9545161480505,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,,,,,,,4728.714974883891,4009.5777503605855,3315.7850907435754,2775.5863685319214,2344.737801157024,2003.1489054007848,1749.240638912379,1544.29160519362,1390.7507907542492,1256.0233594504673,1129.5030589294074,1031.9602570587824,955.0893583078232,889.357663658268,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,,,,,,,4688.859117958163,3855.385870209598,3209.4660511985326,2696.605271149281,2291.723080231937,1991.888472839805,1750.6731432224042,1570.460364245524,1412.7315377365458,1265.01158320766,1151.3813883811818,1061.9836850541947,985.6441985733264,911.7951646254684,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,4482.799639128156,3711.1698092263628,3101.276392098869,2621.869328988776,2268.1954672051456,1984.6358317902966,1773.3915896812864,1588.9914647675566,1416.7773101618172,1284.6222443574825,1180.8417060781412,1092.3552198168807,1006.8932255325504,957.8415522169477,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,4291.299902602171,3566.6752427917136,2999.576535920885,2582.8306893684835,2249.865658860789,2002.5451147652439,1787.2425210733857,1586.750645792189,1433.282079553395,1313.0024071343219,1210.6193370674168,1111.9097873696103,1055.2829428312682,1005.7374193839538,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,4101.915043739119,3431.6963455678206,2941.110881490144,2550.5412135761285,2261.3093238988768,2010.2284373188977,1777.115989833548,1599.145218442316,1459.9546342805415,1341.6873492189113,1227.8793261265855,1162.63706335679,1105.5686821884672,1033.793746795051,,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,3926.067452240581,3349.0903034510325,2891.399518246927,2553.510440613193,2261.0352666512285,1990.3198084065448,1784.2024721775329,1623.3538663567567,1486.9454732274971,1355.944211171789,1280.9123375616157,1215.3093714904537,1132.8863252858,1082.478693974656,
