data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_39,yhat_model_34_to_40,yhat_model_35_to_41,yhat_model_36_to_42,yhat_model_37_to_43,yhat_model_38_to_44,yhat_model_39_to_45,yhat_model_40_to_46,yhat_model_41_to_47,yhat_model_42_to_47,yhat_model_43_to_47,yhat_model_44_to_47,yhat_model_45_to_47,yhat_model_46_to_47
28/03/2020,3.103725504292524,11.899047403094121,21.72812193061125,14192.289531549404,55.07718642852679,72.57371911850925,335583.94224888907,621.2678018966512,1753.8310812662596,1698.2007065865168,303.08743807662995,813.2469343039397,1441.4291895914073,224.75294881825727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/03/2020,,12.942340607140666,24.131436299463523,26238.52171094806,62.17920563179146,82.76397734286321,887942.743591297,850.0408259217724,2768.978893970501,2739.9849725399085,370.4624374711239,1250.955390298698,2685.7333502056267,256.7398579732638,267.19871373389714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2020,,,26.800577598686367,48509.44028766105,70.19700648684757,94.38507532491852,2349463.775330716,1163.056259358455,4371.711846797912,4420.8659321754,452.8146017795275,1924.2487398452488,5004.174801296627,293.2791539275109,309.320383830748,291.80063948187103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2020,,,,89683.62710923197,79.24867597850249,107.6379208696733,6216594.56246652,1591.335170244362,6902.1343980084575,7132.906123989483,553.4732886400506,2959.9242638955375,9323.995414516814,335.01873377757255,358.0821872836109,330.4429776993271,359.7222686457516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2020,,,,,89.46752801378209,122.75163175175494,16448880.106120553,2177.3216933233325,10897.209358175198,11508.684170526445,676.5079571952147,4553.024495524483,17372.872439908457,382.6987035350951,414.53088626702066,374.2026121145011,424.5043762828046,299.51546534045076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,,,,,,139.98749674812615,43523130.5543236,2979.089411747501,17204.70291482081,18568.84263364536,826.8926893888133,7003.56840534944,32369.88902240591,437.16450132809587,479.8782563658295,423.7572118743226,500.95304402940593,308.0986774746494,461.7326400490504,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,,,,,,,115160599.44675805,4076.0966789615018,27163.083011264724,29960.151103643773,1010.7072836208483,10773.052167108666,60312.98042089325,499.3818883003268,555.5270995762945,479.8741879454155,591.1692937533876,316.9278586457287,560.4205661923971,427.35423341288583,,,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2020,,,,,,,,5577.0612559409765,42885.54602365495,48339.61232062808,1235.3830506341562,16571.359952249095,112377.75961274152,570.4540730200699,643.101358041913,543.4225773709496,697.6325187403484,326.01005758627946,680.2014494319542,484.278105495929,437.9133644238282,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,,,,,,,,,67708.44299906272,77994.20340788686,1510.0032487414767,25490.45213996272,209387.1131462829,651.6412730400866,744.4809749709663,615.3865013262106,823.2686243122613,335.3525250243622,825.5835701263176,548.7842757278619,488.21352610064815,454.8389482624522,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,,,,,,,,,,125840.80577400442,1845.670304477118,39210.00763799973,390139.14588455023,744.3830604648256,861.8422510897544,696.8804053866291,971.5304398378578,344.9627194720895,1002.0387810577588,621.8827113353476,544.2913289052814,499.6782642693356,477.25102389705927,,,,,,,,,,,,,,,,,,,,,,,
07/04/2020,,,,,,,,,,,2255.954664778257,60313.74769385499,726924.168657838,850.3238877456638,997.7045629573307,789.1663180216528,1146.4926120803264,354.84831318009196,1216.2084555414428,704.7179078607273,606.8104115992944,548.9379674652357,513.1021868886639,496.88452646698346,,,,,,,,,,,,,,,,,,,,,,
08/04/2020,,,,,,,,,,,,92776.01255431878,1354436.62230003,971.342246315218,1154.9844460366487,893.6733945824353,1352.9635878152644,365.01719826262115,1476.1534536308939,798.5868084243887,676.51064066351,603.0538321803815,551.6464942078707,528.2908898701189,518.9056066901404,,,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,,,,,,,,,,2523645.0278089596,1109.5839750875032,1337.0582035151376,1012.0200494448624,1596.6177633124619,375.4774929981791,1791.6575145798797,904.9591098449667,754.2168660632207,662.504592616788,593.0862552294404,561.6823415778211,552.932510261994,1079657.799349288,,,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,,,,,,,,,,1267.5003094341334,1547.8343848886784,1146.039019050049,1884.1514325165697,386.2375483107059,2174.5954945638114,1025.5002735484507,840.848682729239,727.8161779544944,637.6389768363772,597.184352200181,589.190706291976,1127582.0587686892,232633018.93266425,,,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,,,,,,,1791.8376901956533,1297.8057439728195,2223.466819816092,397.3059544364976,2639.380309292027,1162.0976015458984,937.4313132745981,799.5663649666072,685.5385050588494,634.9303229133808,627.8265103572057,1177633.598371017,250347489.3118638,34219563951.749115,,,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,,,,,,,1469.6705095477098,2623.8892551326862,408.69154778217836,3203.50540341564,1316.8897857489703,1045.107740735692,878.3898893023583,737.0362524731893,675.0620867235237,668.9958325852747,1229906.8446749386,269410875.94661164,37820903711.42553,105592.7054761407,,,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,,,,,,,3096.4234599058336,420.4034179792017,3888.203164047225,1492.3003932742174,1165.1522349197585,964.9840606549685,792.4025178032712,717.7304414136283,712.864806810763,1284500.415639205,289925895.7133106,41801256134.23564,108760.67724525374,9633.989424936484,,,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,,,,,,,432.4509151405122,4719.2440595816115,1691.0758120124824,1298.985432432885,1060.1149314887177,851.9279046505304,763.0957161763695,759.6104609882914,1341517.30671388,312003087.14271355,46200509319.72065,112023.69388592908,9788.053714191306,573995.0124482022,,,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,,,,,,,5727.9065815877275,1916.328250573734,1448.191148849364,1164.6240738966576,915.924846799177,811.3283740617292,809.4214315674826,1401065.0851500852,335761406.0209472,51062749275.93453,115384.60691587861,9944.581760066223,596525.0246092223,653.7753217598557,,,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,,,,,,,2171.584465853552,1614.5351219818244,1279.4360245402152,984.7292481025477,862.6096525032924,862.4987247126016,1463256.0929348355,361328866.3441874,56436701716.272736,118846.35340349279,10103.612962325526,619939.3675343909,676.9338392933217,676.2595446743283,,,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,,,,,,,1799.9859080646868,1405.566463532098,1058.7022455579488,917.1322443300091,919.0565274386905,1528207.6587338257,388843230.08056045,62376220351.9397,122411.95853451549,10265.187350804446,644272.7522968678,700.9126951242081,700.4940190529104,722.2924356293174,,,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,,,,,,,1544.1311996167192,1138.2321048239246,975.1010218223696,979.3230719374345,1596042.319242013,418452749.4558308,68940826573.3552,126084.53825572364,10429.345595485072,669561.2524222451,725.7409478881222,725.5969613932851,757.626173975891,743.3548635085277,,,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,,,,,,,1223.736258129045,1036.7338065336821,1043.5415565806447,1666888.050359592,450316965.7624401,76196305928.78076,129867.3019979221,10596.129016733421,695842.3573664841,751.448685557356,751.5994941612787,794.6883992952739,774.1287390076474,795.4922957283727,,,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,,,,,,,1102.2621877691083,1111.9711273179587,1740878.5086294988,484607568.99601954,84215367377.62659,133763.55548063313,10765.579595700214,723155.0280929297,778.0670619028191,778.5338551291205,833.563667237533,806.1766108976232,838.3965170908549,794.5135872964511,,,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,1184.8879234290625,1818153.2833919316,521509322.9512511,93078371924.97998,137776.70360093185,10937.739984887969,751539.7548307893,805.6283342475523,806.433437343626,874.3406698205928,839.5512208880252,883.6147422728653,824.0466095270313,819.1724487192939,,,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,1898858.1601316046,561221060.7616535,102874137939.18268,141910.25340895177,11112.653518887091,781038.6171007045,834.1659025575749,835.3328305266793,917.1124377767278,874.3074941231241,931.2717751633166,854.6774095879944,839.2991411298153,902.7180591031998,,,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,603956756.2474388,113700831222.74445,146167.817172661,11290.36422528365,811695.3460963995,863.7143499174389,865.2678639593479,961.9765527976159,910.5026295731036,981.4991508460117,886.4467931969355,859.9203371677734,944.2132791296073,935.4286430698056,,,,,,
